fecha,campaña,tipo,concepto,cliente_proveedor,importe,moneda,vencimiento,estado,banco_caja,categoria_flujo
2023-06-14,2023,Egreso,Mano de obra cosecha,Cooperativa Citrícola,3266520.72,ARS,2023-06-30,Pendiente,Banco BBVA,Operaciones
2023-06-14,2023,Egreso,Mano de obra empaque,Energía Tucumán SA,2611164.71,ARS,2023-06-29,Pendiente,Banco BBVA,Operaciones
2023-06-14,2023,Egreso,Mantenimiento líneas,Energía Tucumán SA,2756605.66,ARS,2023-06-21,Pagado,Banco Nación,Operaciones
2023-06-14,2023,Egreso,Maquinaria,Cooperativa Citrícola,4603058.07,ARS,2023-06-24,Pendiente,Banco Galicia,Operaciones
2023-06-14,2023,Egreso,Promoción comercial,Promoción de Mercados SA,591081.72,ARS,2023-06-22,Pagado,Banco Galicia,Operaciones
2023-06-14,2023,Egreso,Riego,Cooperativa Citrícola,2880359.98,ARS,2023-06-20,Vencido,Banco Galicia,Operaciones
2023-06-14,2023,Egreso,Seguros,DGR Tucumán,597276.29,ARS,2023-07-01,Pendiente,Caja Operativa,Impuestos
2023-06-14,2023,Egreso,Sueldos administración,Contaduría Castillo,867716.77,ARS,2023-07-01,Pagado,Banco Galicia,Impuestos
2023-06-14,2023,Egreso,Viajes comerciales,Broker Comercial Citrus,569722.72,ARS,2023-06-25,Pendiente,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Al Salam Trading,370746.26,ARS,2023-07-06,Pendiente,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Al Salam Trading,1754125.96,ARS,2023-07-02,Cobrado,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Al Salam Trading,1201745.29,ARS,2023-07-20,Cobrado,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Al Salam Trading,579847.66,ARS,2023-07-14,Cobrado,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Al Salam Trading,1598808.7,ARS,2023-07-08,Pendiente,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Al Salam Trading,1900035.8,ARS,2023-07-02,Cobrado,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Al Salam Trading,943796.44,ARS,2023-07-15,Pendiente,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Al Salam Trading,1363431.53,ARS,2023-07-11,Cobrado,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Al Salam Trading,2489508.21,ARS,2023-07-14,Pendiente,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Citrus World Ltd,2656401.27,ARS,2023-07-12,Cobrado,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Citrus World Ltd,3236813.03,ARS,2023-07-20,Cobrado,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Citrus World Ltd,1067356.7,ARS,2023-07-12,Cobrado,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Citrus World Ltd,2537695.25,ARS,2023-07-15,Vencido,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Citrus World Ltd,1709024.79,ARS,2023-07-08,Cobrado,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Fischer Import GmbH,2106626.08,ARS,2023-07-04,Cobrado,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Fischer Import GmbH,1867867.55,ARS,2023-07-24,Cobrado,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Fischer Import GmbH,2359260.22,ARS,2023-07-05,Cobrado,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Medifresh SA,2065280.95,ARS,2023-07-08,Cobrado,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Medifresh SA,1619413.76,ARS,2023-07-08,Pendiente,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Exportación,Medifresh SA,2368328.51,ARS,2023-07-03,Pendiente,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Citromax SA,101976.45,ARS,2023-07-29,Vencido,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Citromax SA,111994.7,ARS,2023-07-22,Cobrado,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Citromax SA,131258.29,ARS,2023-07-04,Cobrado,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Citromax SA,250511.67,ARS,2023-07-16,Pendiente,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Citromax SA,158268.89,ARS,2023-07-10,Pendiente,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,84766.62,ARS,2023-07-17,Cobrado,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,136555.23,ARS,2023-07-11,Pendiente,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,88259.64,ARS,2023-07-25,Cobrado,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,102147.95,ARS,2023-07-29,Cobrado,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,121575.66,ARS,2023-07-07,Pendiente,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,108341.55,ARS,2023-07-05,Cobrado,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,78206.16,ARS,2023-07-23,Cobrado,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,76730.71,ARS,2023-07-23,Cobrado,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,136564.49,ARS,2023-07-19,Cobrado,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,92006.64,ARS,2023-07-11,Cobrado,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,132689.47,ARS,2023-07-19,Cobrado,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,107354.44,ARS,2023-07-27,Cobrado,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,246302.16,ARS,2023-07-07,Pendiente,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,582320.77,ARS,2023-07-04,Pendiente,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,445330.51,ARS,2023-07-03,Cobrado,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,625101.92,ARS,2023-06-24,Cobrado,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,495952.88,ARS,2023-06-24,Cobrado,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,688283.32,ARS,2023-07-08,Cobrado,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,313354.8,ARS,2023-06-30,Cobrado,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,La Morenita SA,426748.21,ARS,2023-06-24,Pendiente,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,La Morenita SA,747080.76,ARS,2023-06-27,Cobrado,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,La Morenita SA,652468.6,ARS,2023-07-05,Cobrado,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,La Morenita SA,319119.12,ARS,2023-06-24,Cobrado,Banco Galicia,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,La Morenita SA,338105.54,ARS,2023-07-07,Cobrado,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,599194.33,ARS,2023-07-07,Cobrado,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,353723.36,ARS,2023-07-08,Pendiente,Caja Operativa,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,631219.45,ARS,2023-06-26,Cobrado,Banco BBVA,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,313412.92,ARS,2023-06-26,Cobrado,Banco Nación,Operaciones
2023-06-14,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,385479.91,ARS,2023-06-30,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Egreso,Certificaciones,Certificaciones Global GAP,646002.97,ARS,2023-07-08,Pagado,Banco Galicia,Operaciones
2023-06-21,2023,Egreso,Comisiones,Certificaciones Global GAP,355934.45,ARS,2023-07-09,Pendiente,Banco BBVA,Operaciones
2023-06-21,2023,Egreso,Control de calidad,TecnoPacking SRL,2706214.36,ARS,2023-07-05,Pagado,Banco Galicia,Operaciones
2023-06-21,2023,Egreso,Despacho aduana,Transportes del Norte SA,3468455.68,ARS,2023-07-05,Pendiente,Caja Operativa,Operaciones
2023-06-21,2023,Egreso,Energía,TecnoPacking SRL,3160827.23,ARS,2023-06-26,Pendiente,Banco BBVA,Operaciones
2023-06-21,2023,Egreso,Envases y embalajes,Energía Tucumán SA,2173329.77,ARS,2023-06-28,Pagado,Banco BBVA,Operaciones
2023-06-21,2023,Egreso,Fitosanitarios,Agroinsumos SA,3127237.07,ARS,2023-07-02,Pagado,Banco BBVA,Operaciones
2023-06-21,2023,Egreso,Flete exportación,FríoAndes Logística,3038288.68,ARS,2023-07-09,Pagado,Banco BBVA,Operaciones
2023-06-21,2023,Egreso,Flete interno,Transportes del Norte SA,5578644.13,ARS,2023-07-07,Pagado,Banco BBVA,Operaciones
2023-06-21,2023,Egreso,Frigorífico,Transportes del Norte SA,5234315.36,ARS,2023-06-30,Pagado,Banco BBVA,Operaciones
2023-06-21,2023,Egreso,Gastos generales,AFIP,638612.78,ARS,2023-07-15,Pendiente,Caja Operativa,Operaciones
2023-06-21,2023,Egreso,Honorarios,Contaduría Castillo,812965.13,ARS,2023-07-04,Pendiente,Banco Galicia,Operaciones
2023-06-21,2023,Egreso,Impuestos,DGR Tucumán,892638.63,ARS,2023-07-04,Pendiente,Banco Nación,Operaciones
2023-06-21,2023,Egreso,Insumos agrícolas,Agroinsumos SA,3845549.4,ARS,2023-06-29,Pendiente,Banco Nación,Operaciones
2023-06-21,2023,Egreso,Mano de obra cosecha,Agroinsumos SA,4327321.14,ARS,2023-07-02,Pagado,Banco BBVA,Operaciones
2023-06-21,2023,Egreso,Mano de obra empaque,Energía Tucumán SA,1996655.91,ARS,2023-06-28,Pagado,Banco BBVA,Operaciones
2023-06-21,2023,Egreso,Mantenimiento líneas,Envases del Tucumán,3919230.45,ARS,2023-07-01,Pendiente,Caja Operativa,Operaciones
2023-06-21,2023,Egreso,Maquinaria,Cooperativa Citrícola,2901311.67,ARS,2023-07-01,Pagado,Banco Galicia,Operaciones
2023-06-21,2023,Egreso,Promoción comercial,Certificaciones Global GAP,213966.02,ARS,2023-07-06,Pendiente,Caja Operativa,Operaciones
2023-06-21,2023,Egreso,Riego,Cooperativa Citrícola,3764094.0,ARS,2023-07-01,Pagado,Banco Galicia,Operaciones
2023-06-21,2023,Egreso,Seguros,Contaduría Castillo,542661.61,ARS,2023-07-16,Pendiente,Caja Operativa,Operaciones
2023-06-21,2023,Egreso,Sueldos administración,AFIP,778649.31,ARS,2023-07-10,Pagado,Banco Galicia,Impuestos
2023-06-21,2023,Egreso,Viajes comerciales,Certificaciones Global GAP,580205.67,ARS,2023-06-27,Pendiente,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Al Salam Trading,1718633.71,ARS,2023-07-17,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Al Salam Trading,930445.98,ARS,2023-07-11,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Al Salam Trading,2034541.13,ARS,2023-07-10,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Al Salam Trading,1906918.17,ARS,2023-07-29,Pendiente,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Al Salam Trading,1395773.38,ARS,2023-07-28,Cobrado,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Citrus World Ltd,843327.41,ARS,2023-07-30,Cobrado,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Citrus World Ltd,3717042.17,ARS,2023-07-25,Cobrado,Banco BBVA,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Citrus World Ltd,2457190.94,ARS,2023-07-17,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Citrus World Ltd,2404167.7,ARS,2023-07-24,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Citrus World Ltd,1600691.8,ARS,2023-07-11,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Fischer Import GmbH,1166013.66,ARS,2023-07-09,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Fischer Import GmbH,2356123.47,ARS,2023-07-23,Cobrado,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Fischer Import GmbH,1625604.92,ARS,2023-07-22,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Fischer Import GmbH,1133682.66,ARS,2023-07-15,Cobrado,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Fischer Import GmbH,703457.01,ARS,2023-07-15,Pendiente,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Fischer Import GmbH,1654082.46,ARS,2023-07-28,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Fischer Import GmbH,1776532.2,ARS,2023-07-09,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Fischer Import GmbH,2479674.78,ARS,2023-07-09,Pendiente,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Medifresh SA,2429570.65,ARS,2023-07-13,Cobrado,Banco BBVA,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Medifresh SA,1328162.75,ARS,2023-07-09,Cobrado,Banco BBVA,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Medifresh SA,1687600.52,ARS,2023-07-13,Cobrado,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Medifresh SA,689609.72,ARS,2023-07-24,Cobrado,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Exportación,Medifresh SA,2275248.01,ARS,2023-07-18,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Citromax SA,176817.34,ARS,2023-08-03,Cobrado,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Citromax SA,90146.64,ARS,2023-07-16,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Citromax SA,217794.13,ARS,2023-08-05,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Citromax SA,107936.35,ARS,2023-07-13,Vencido,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Citromax SA,166096.31,ARS,2023-07-12,Cobrado,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Citromax SA,153962.55,ARS,2023-07-26,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,107805.26,ARS,2023-07-17,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,68125.49,ARS,2023-07-24,Cobrado,Banco BBVA,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,138331.39,ARS,2023-07-27,Vencido,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,135882.0,ARS,2023-07-31,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,108192.57,ARS,2023-08-02,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,151928.32,ARS,2023-07-25,Pendiente,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,106688.79,ARS,2023-07-13,Cobrado,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,239391.4,ARS,2023-07-11,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,151000.56,ARS,2023-08-04,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,139019.73,ARS,2023-07-30,Pendiente,Banco BBVA,Operaciones
2023-06-21,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,122157.25,ARS,2023-07-12,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,257735.64,ARS,2023-07-12,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,432259.38,ARS,2023-07-15,Cobrado,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,1080958.36,ARS,2023-07-12,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,656488.87,ARS,2023-07-05,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,516285.57,ARS,2023-07-05,Cobrado,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,389987.19,ARS,2023-07-14,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,693413.87,ARS,2023-07-13,Cobrado,Banco BBVA,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,346983.71,ARS,2023-07-05,Cobrado,Banco BBVA,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,545550.42,ARS,2023-07-14,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,424452.49,ARS,2023-07-04,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,La Morenita SA,683617.21,ARS,2023-07-02,Pendiente,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,La Morenita SA,543516.01,ARS,2023-07-03,Pendiente,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,La Morenita SA,317457.63,ARS,2023-07-14,Cobrado,Banco Galicia,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,La Morenita SA,334873.88,ARS,2023-07-06,Pendiente,Caja Operativa,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,562504.31,ARS,2023-07-09,Cobrado,Banco Nación,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,548109.02,ARS,2023-07-04,Cobrado,Banco BBVA,Operaciones
2023-06-21,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,525892.95,ARS,2023-07-07,Cobrado,Banco Nación,Operaciones
2023-06-25,2023,Ingreso,Adelanto exportación,Banco Nación - Prefinanciación,302715162.91,ARS,2023-07-25,Cobrado,Caja Operativa,Financiamiento
2023-06-28,2023,Egreso,Certificaciones,Certificaciones Global GAP,377369.69,ARS,2023-07-13,Pagado,Banco Galicia,Operaciones
2023-06-28,2023,Egreso,Comisiones,Promoción de Mercados SA,430657.16,ARS,2023-07-03,Pagado,Banco Galicia,Operaciones
2023-06-28,2023,Egreso,Control de calidad,Energía Tucumán SA,1911639.34,ARS,2023-07-06,Pagado,Banco Galicia,Operaciones
2023-06-28,2023,Egreso,Despacho aduana,Despachos del NOA,7601158.0,ARS,2023-07-09,Pagado,Banco BBVA,Operaciones
2023-06-28,2023,Egreso,Energía,TecnoPacking SRL,1981259.51,ARS,2023-07-12,Vencido,Caja Operativa,Operaciones
2023-06-28,2023,Egreso,Envases y embalajes,Envases del Tucumán,3411049.13,ARS,2023-07-13,Pagado,Banco Galicia,Operaciones
2023-06-28,2023,Egreso,Fitosanitarios,Servicios Rurales del NOA,4730634.71,ARS,2023-07-11,Pagado,Banco BBVA,Operaciones
2023-06-28,2023,Egreso,Flete exportación,Despachos del NOA,3928422.28,ARS,2023-07-09,Pagado,Caja Operativa,Operaciones
2023-06-28,2023,Egreso,Flete interno,Transportes del Norte SA,1983767.92,ARS,2023-07-15,Pagado,Banco Nación,Operaciones
2023-06-28,2023,Egreso,Frigorífico,Transportes del Norte SA,4157694.65,ARS,2023-07-16,Pendiente,Caja Operativa,Operaciones
2023-06-28,2023,Egreso,Gastos generales,AFIP,590934.09,ARS,2023-07-17,Pagado,Banco Galicia,Impuestos
2023-06-28,2023,Egreso,Honorarios,DGR Tucumán,780519.62,ARS,2023-07-23,Pagado,Caja Operativa,Operaciones
2023-06-28,2023,Egreso,Impuestos,DGR Tucumán,462968.47,ARS,2023-07-17,Pagado,Caja Operativa,Impuestos
2023-06-28,2023,Egreso,Insumos agrícolas,Agroinsumos SA,2328241.93,ARS,2023-07-05,Pagado,Caja Operativa,Operaciones
2023-06-28,2023,Egreso,Mano de obra cosecha,Servicios Rurales del NOA,3943963.67,ARS,2023-07-05,Pagado,Banco Galicia,Operaciones
2023-06-28,2023,Egreso,Mano de obra empaque,Envases del Tucumán,2954902.94,ARS,2023-07-09,Pagado,Banco Nación,Operaciones
2023-06-28,2023,Egreso,Mantenimiento líneas,Energía Tucumán SA,3573619.81,ARS,2023-07-04,Pendiente,Banco Galicia,Operaciones
2023-06-28,2023,Egreso,Maquinaria,Servicios Rurales del NOA,3698385.5,ARS,2023-07-13,Pagado,Banco Nación,Operaciones
2023-06-28,2023,Egreso,Promoción comercial,Certificaciones Global GAP,581149.64,ARS,2023-07-07,Pagado,Banco Galicia,Operaciones
2023-06-28,2023,Egreso,Riego,Agroinsumos SA,2471827.16,ARS,2023-07-04,Pagado,Banco Galicia,Operaciones
2023-06-28,2023,Egreso,Seguros,Contaduría Castillo,187799.26,ARS,2023-07-14,Pagado,Banco BBVA,Operaciones
2023-06-28,2023,Egreso,Sueldos administración,AFIP,1579438.24,ARS,2023-07-14,Pagado,Caja Operativa,Impuestos
2023-06-28,2023,Egreso,Viajes comerciales,Broker Comercial Citrus,422591.33,ARS,2023-07-11,Pagado,Caja Operativa,Operaciones
2023-06-28,2023,Ingreso,Venta Exportación,Al Salam Trading,2962779.48,ARS,2023-07-23,Cobrado,Caja Operativa,Operaciones
2023-06-28,2023,Ingreso,Venta Exportación,Al Salam Trading,397647.62,ARS,2023-07-19,Cobrado,Caja Operativa,Operaciones
2023-06-28,2023,Ingreso,Venta Exportación,Al Salam Trading,1132450.8,ARS,2023-08-07,Cobrado,Caja Operativa,Operaciones
2023-06-28,2023,Ingreso,Venta Exportación,Al Salam Trading,2679169.18,ARS,2023-07-24,Cobrado,Caja Operativa,Operaciones
2023-06-28,2023,Ingreso,Venta Exportación,Citrus World Ltd,2386335.61,ARS,2023-07-27,Cobrado,Banco Nación,Operaciones
2023-06-28,2023,Ingreso,Venta Exportación,Citrus World Ltd,1114991.67,ARS,2023-07-18,Cobrado,Banco Galicia,Operaciones
2023-06-28,2023,Ingreso,Venta Exportación,Citrus World Ltd,2253267.3,ARS,2023-07-17,Pendiente,Banco Galicia,Operaciones
2023-06-28,2023,Ingreso,Venta Exportación,Citrus World Ltd,1963100.5,ARS,2023-08-05,Cobrado,Banco Nación,Operaciones
2023-06-28,2023,Ingreso,Venta Exportación,Citrus World Ltd,54607.28,ARS,2023-07-24,Cobrado,Banco BBVA,Operaciones
2023-06-28,2023,Ingreso,Venta Exportación,Citrus World Ltd,1308128.8,ARS,2023-07-22,Cobrado,Banco Galicia,Operaciones
