fecha,campaña,finca,lote,centro_costo,tipo_costo,canal,importe,moneda
2023-07-12,2023,La Esperanza,LE-03,Logística,Flete exportación,Contrato Industria,50065.75,ARS
2023-07-12,2023,La Esperanza,LE-03,Comercial,Comisiones,Contrato Industria,2458.95,ARS
2023-07-12,2023,La Esperanza,LE-03,Logística,Despacho aduana,Retail Nacional,83769.01,ARS
2023-07-12,2023,La Esperanza,LE-03,Comercial,Certificaciones,Retail Nacional,9913.76,ARS
2023-07-12,2023,La Esperanza,LE-03,Administración,Impuestos,General,153668.06,ARS
2023-07-12,2023,La Esperanza,LE-03,Administración,Honorarios,Contrato Industria,9549.81,ARS
2023-07-12,2023,La Esperanza,LE-03,Administración,Honorarios,Distribuidor Regional,3958.02,ARS
2023-07-12,2023,La Esperanza,LE-03,Administración,Impuestos,Exportación Directa,14794.56,ARS
2023-07-12,2023,La Esperanza,LE-03,Administración,Sueldos administración,Mercado Central,5395.3,ARS
2023-07-12,2023,La Esperanza,LE-03,Administración,Gastos generales,Mercado Industrial,2671.54,ARS
2023-07-12,2023,La Esperanza,LE-03,Administración,Honorarios,Programa Retail UE,17638.11,ARS
2023-07-12,2023,La Esperanza,LE-03,Administración,Seguros,Retail Nacional,5157.96,ARS
2023-07-12,2023,La Esperanza,LE-03,Administración,Sueldos administración,Trader Golfo,8732.96,ARS
2023-07-12,2023,La Esperanza,LE-04,Campo,Mano de obra cosecha,General,329794.58,ARS
2023-07-12,2023,La Esperanza,LE-04,Campo,Maquinaria,Contrato Industria,51117.17,ARS
2023-07-12,2023,La Esperanza,LE-04,Campo,Riego,Distribuidor Regional,26037.23,ARS
2023-07-12,2023,La Esperanza,LE-04,Campo,Fitosanitarios,Exportación Directa,74390.71,ARS
2023-07-12,2023,La Esperanza,LE-04,Campo,Fitosanitarios,Mercado Central,46502.65,ARS
2023-07-12,2023,La Esperanza,LE-04,Campo,Mano de obra cosecha,Mercado Industrial,64943.35,ARS
2023-07-12,2023,La Esperanza,LE-04,Campo,Insumos agrícolas,Programa Retail UE,145778.17,ARS
2023-07-12,2023,La Esperanza,LE-04,Campo,Riego,Retail Nacional,49059.62,ARS
2023-07-12,2023,La Esperanza,LE-04,Campo,Fitosanitarios,Trader Golfo,98150.14,ARS
2023-07-12,2023,La Esperanza,LE-04,Empaque,Mano de obra empaque,General,170382.99,ARS
2023-07-12,2023,La Esperanza,LE-04,Empaque,Envases y embalajes,Contrato Industria,52537.21,ARS
2023-07-12,2023,La Esperanza,LE-04,Empaque,Mano de obra empaque,Distribuidor Regional,26760.55,ARS
2023-07-12,2023,La Esperanza,LE-04,Empaque,Control de calidad,Exportación Directa,76457.29,ARS
2023-07-12,2023,La Esperanza,LE-04,Empaque,Mano de obra empaque,Mercado Central,47794.49,ARS
2023-07-12,2023,La Esperanza,LE-04,Empaque,Control de calidad,Mercado Industrial,66747.48,ARS
2023-07-12,2023,La Esperanza,LE-04,Empaque,Mantenimiento líneas,Programa Retail UE,149827.88,ARS
2023-07-12,2023,La Esperanza,LE-04,Empaque,Control de calidad,Retail Nacional,50422.49,ARS
2023-07-12,2023,La Esperanza,LE-04,Empaque,Energía,Trader Golfo,100876.76,ARS
2023-07-12,2023,La Esperanza,LE-04,Logística,Frigorífico,Programa Retail UE,528864.23,ARS
2023-07-12,2023,La Esperanza,LE-04,Comercial,Promoción comercial,Programa Retail UE,72819.04,ARS
2023-07-12,2023,La Esperanza,LE-04,Logística,Flete exportación,Contrato Industria,51566.92,ARS
2023-07-12,2023,La Esperanza,LE-04,Comercial,Comisiones,Contrato Industria,1994.52,ARS
2023-07-12,2023,La Esperanza,LE-04,Logística,Flete interno,Mercado Central,97292.78,ARS
2023-07-12,2023,La Esperanza,LE-04,Comercial,Viajes comerciales,Mercado Central,7758.11,ARS
2023-07-12,2023,La Esperanza,LE-04,Administración,Gastos generales,General,121706.87,ARS
2023-07-12,2023,La Esperanza,LE-04,Administración,Impuestos,Contrato Industria,3618.37,ARS
2023-07-12,2023,La Esperanza,LE-04,Administración,Seguros,Distribuidor Regional,1843.07,ARS
2023-07-12,2023,La Esperanza,LE-04,Administración,Sueldos administración,Exportación Directa,5265.8,ARS
2023-07-12,2023,La Esperanza,LE-04,Administración,Sueldos administración,Mercado Central,3291.73,ARS
2023-07-12,2023,La Esperanza,LE-04,Administración,Honorarios,Mercado Industrial,4597.07,ARS
2023-07-12,2023,La Esperanza,LE-04,Administración,Seguros,Programa Retail UE,10319.02,ARS
2023-07-12,2023,La Esperanza,LE-04,Administración,Honorarios,Retail Nacional,3472.72,ARS
2023-07-12,2023,La Esperanza,LE-04,Administración,Impuestos,Trader Golfo,6947.64,ARS
2023-07-12,2023,Los Álamos,LA-01,Campo,Riego,General,359892.39,ARS
2023-07-12,2023,Los Álamos,LA-01,Campo,Fitosanitarios,Contrato Industria,46677.01,ARS
2023-07-12,2023,Los Álamos,LA-01,Campo,Mano de obra cosecha,Distribuidor Regional,18387.18,ARS
2023-07-12,2023,Los Álamos,LA-01,Campo,Riego,Exportación Directa,105589.76,ARS
2023-07-12,2023,Los Álamos,LA-01,Campo,Maquinaria,Mercado Central,41036.51,ARS
2023-07-12,2023,Los Álamos,LA-01,Campo,Maquinaria,Mercado Industrial,29762.73,ARS
2023-07-12,2023,Los Álamos,LA-01,Campo,Mano de obra cosecha,Programa Retail UE,73603.99,ARS
2023-07-12,2023,Los Álamos,LA-01,Campo,Insumos agrícolas,Retail Nacional,41725.69,ARS
2023-07-12,2023,Los Álamos,LA-01,Campo,Riego,Trader Golfo,95383.84,ARS
2023-07-12,2023,Los Álamos,LA-01,Empaque,Energía,General,214376.75,ARS
2023-07-12,2023,Los Álamos,LA-01,Empaque,Energía,Contrato Industria,73153.93,ARS
2023-07-12,2023,Los Álamos,LA-01,Empaque,Control de calidad,Distribuidor Regional,28817.06,ARS
2023-07-12,2023,Los Álamos,LA-01,Empaque,Mantenimiento líneas,Exportación Directa,165484.15,ARS
2023-07-12,2023,Los Álamos,LA-01,Empaque,Mantenimiento líneas,Mercado Central,64313.93,ARS
2023-07-12,2023,Los Álamos,LA-01,Empaque,Mano de obra empaque,Mercado Industrial,46645.25,ARS
2023-07-12,2023,Los Álamos,LA-01,Empaque,Energía,Programa Retail UE,115354.89,ARS
2023-07-12,2023,Los Álamos,LA-01,Empaque,Mano de obra empaque,Retail Nacional,65394.03,ARS
2023-07-12,2023,Los Álamos,LA-01,Empaque,Energía,Trader Golfo,149489.07,ARS
2023-07-12,2023,Los Álamos,LA-01,Logística,Flete interno,Trader Golfo,925220.41,ARS
2023-07-12,2023,Los Álamos,LA-01,Comercial,Viajes comerciales,Trader Golfo,69419.4,ARS
2023-07-12,2023,Los Álamos,LA-01,Logística,Despacho aduana,Contrato Industria,59463.61,ARS
2023-07-12,2023,Los Álamos,LA-01,Comercial,Promoción comercial,Contrato Industria,1032.29,ARS
2023-07-12,2023,Los Álamos,LA-01,Logística,Flete exportación,Distribuidor Regional,133756.91,ARS
2023-07-12,2023,Los Álamos,LA-01,Comercial,Certificaciones,Distribuidor Regional,8939.15,ARS
2023-07-12,2023,Los Álamos,LA-01,Administración,Gastos generales,General,163064.25,ARS
2023-07-12,2023,Los Álamos,LA-01,Administración,Impuestos,Contrato Industria,8573.61,ARS
2023-07-12,2023,Los Álamos,LA-01,Administración,Impuestos,Distribuidor Regional,3377.35,ARS
2023-07-12,2023,Los Álamos,LA-01,Administración,Sueldos administración,Exportación Directa,19394.67,ARS
2023-07-12,2023,Los Álamos,LA-01,Administración,Impuestos,Mercado Central,7537.56,ARS
2023-07-12,2023,Los Álamos,LA-01,Administración,Gastos generales,Mercado Industrial,5466.8,ARS
2023-07-12,2023,Los Álamos,LA-01,Administración,Impuestos,Programa Retail UE,13519.54,ARS
2023-07-12,2023,Los Álamos,LA-01,Administración,Impuestos,Retail Nacional,7664.15,ARS
2023-07-12,2023,Los Álamos,LA-01,Administración,Honorarios,Trader Golfo,17520.05,ARS
2023-07-12,2023,Los Álamos,LA-02,Campo,Fitosanitarios,General,476853.16,ARS
2023-07-12,2023,Los Álamos,LA-02,Campo,Insumos agrícolas,Contrato Industria,66107.44,ARS
2023-07-12,2023,Los Álamos,LA-02,Campo,Mano de obra cosecha,Distribuidor Regional,30121.58,ARS
2023-07-12,2023,Los Álamos,LA-02,Campo,Mano de obra cosecha,Exportación Directa,163504.55,ARS
2023-07-12,2023,Los Álamos,LA-02,Campo,Maquinaria,Mercado Central,47661.42,ARS
2023-07-12,2023,Los Álamos,LA-02,Campo,Insumos agrícolas,Mercado Industrial,43257.23,ARS
2023-07-12,2023,Los Álamos,LA-02,Campo,Insumos agrícolas,Programa Retail UE,130037.74,ARS
2023-07-12,2023,Los Álamos,LA-02,Campo,Mano de obra cosecha,Retail Nacional,57083.96,ARS
2023-07-12,2023,Los Álamos,LA-02,Campo,Maquinaria,Trader Golfo,76074.53,ARS
2023-07-12,2023,Los Álamos,LA-02,Empaque,Control de calidad,General,176633.3,ARS
2023-07-12,2023,Los Álamos,LA-02,Empaque,Control de calidad,Contrato Industria,63068.44,ARS
2023-07-12,2023,Los Álamos,LA-02,Empaque,Energía,Distribuidor Regional,28736.87,ARS
2023-07-12,2023,Los Álamos,LA-02,Empaque,Control de calidad,Exportación Directa,155988.12,ARS
2023-07-12,2023,Los Álamos,LA-02,Empaque,Mano de obra empaque,Mercado Central,45470.39,ARS
2023-07-12,2023,Los Álamos,LA-02,Empaque,Energía,Mercado Industrial,41268.67,ARS
2023-07-12,2023,Los Álamos,LA-02,Empaque,Mano de obra empaque,Programa Retail UE,124059.8,ARS
2023-07-12,2023,Los Álamos,LA-02,Empaque,Control de calidad,Retail Nacional,54459.77,ARS
2023-07-12,2023,Los Álamos,LA-02,Empaque,Control de calidad,Trader Golfo,72577.33,ARS
2023-07-12,2023,Los Álamos,LA-02,Logística,Flete interno,Exportación Directa,628703.65,ARS
2023-07-12,2023,Los Álamos,LA-02,Comercial,Viajes comerciales,Exportación Directa,68064.43,ARS
2023-07-12,2023,Los Álamos,LA-02,Logística,Flete interno,Mercado Industrial,47809.79,ARS
2023-07-12,2023,Los Álamos,LA-02,Comercial,Comisiones,Mercado Industrial,1300.26,ARS
2023-07-12,2023,Los Álamos,LA-02,Logística,Flete exportación,Retail Nacional,111481.71,ARS
2023-07-12,2023,Los Álamos,LA-02,Comercial,Certificaciones,Retail Nacional,8195.06,ARS
2023-07-12,2023,Los Álamos,LA-02,Administración,Sueldos administración,General,127104.28,ARS
2023-07-12,2023,Los Álamos,LA-02,Administración,Honorarios,Contrato Industria,3992.4,ARS
2023-07-12,2023,Los Álamos,LA-02,Administración,Gastos generales,Distribuidor Regional,1819.12,ARS
2023-07-12,2023,Los Álamos,LA-02,Administración,Gastos generales,Exportación Directa,9874.47,ARS
2023-07-12,2023,Los Álamos,LA-02,Administración,Sueldos administración,Mercado Central,2878.4,ARS
2023-07-12,2023,Los Álamos,LA-02,Administración,Seguros,Mercado Industrial,2612.42,ARS
2023-07-12,2023,Los Álamos,LA-02,Administración,Seguros,Programa Retail UE,7853.32,ARS
2023-07-12,2023,Los Álamos,LA-02,Administración,Gastos generales,Retail Nacional,3447.45,ARS
2023-07-12,2023,Los Álamos,LA-02,Administración,Seguros,Trader Golfo,4594.34,ARS
2023-07-12,2023,Los Álamos,LA-03,Campo,Riego,General,281562.78,ARS
2023-07-12,2023,Los Álamos,LA-03,Campo,Riego,Contrato Industria,57592.05,ARS
2023-07-12,2023,Los Álamos,LA-03,Campo,Fitosanitarios,Distribuidor Regional,47464.72,ARS
2023-07-12,2023,Los Álamos,LA-03,Campo,Fitosanitarios,Exportación Directa,111188.39,ARS
2023-07-12,2023,Los Álamos,LA-03,Campo,Fitosanitarios,Mercado Central,35263.09,ARS
2023-07-12,2023,Los Álamos,LA-03,Campo,Mano de obra cosecha,Mercado Industrial,50172.26,ARS
2023-07-12,2023,Los Álamos,LA-03,Campo,Insumos agrícolas,Programa Retail UE,97997.53,ARS
2023-07-12,2023,Los Álamos,LA-03,Campo,Insumos agrícolas,Retail Nacional,22868.64,ARS
2023-07-12,2023,Los Álamos,LA-03,Campo,Fitosanitarios,Trader Golfo,64420.81,ARS
2023-07-12,2023,Los Álamos,LA-03,Empaque,Envases y embalajes,General,115735.74,ARS
2023-07-12,2023,Los Álamos,LA-03,Empaque,Energía,Contrato Industria,51527.11,ARS
2023-07-12,2023,Los Álamos,LA-03,Empaque,Energía,Distribuidor Regional,42466.28,ARS
2023-07-12,2023,Los Álamos,LA-03,Empaque,Mantenimiento líneas,Exportación Directa,99479.3,ARS
2023-07-12,2023,Los Álamos,LA-03,Empaque,Energía,Mercado Central,31549.59,ARS
2023-07-12,2023,Los Álamos,LA-03,Empaque,Mano de obra empaque,Mercado Industrial,44888.7,ARS
2023-07-12,2023,Los Álamos,LA-03,Empaque,Envases y embalajes,Programa Retail UE,87677.56,ARS
2023-07-12,2023,Los Álamos,LA-03,Empaque,Energía,Retail Nacional,20460.38,ARS
2023-07-12,2023,Los Álamos,LA-03,Empaque,Mano de obra empaque,Trader Golfo,57636.75,ARS
2023-07-12,2023,Los Álamos,LA-03,Logística,Frigorífico,Programa Retail UE,432802.15,ARS
2023-07-12,2023,Los Álamos,LA-03,Comercial,Viajes comerciales,Programa Retail UE,43684.52,ARS
2023-07-12,2023,Los Álamos,LA-03,Logística,Flete interno,Mercado Industrial,48930.67,ARS
2023-07-12,2023,Los Álamos,LA-03,Comercial,Certificaciones,Mercado Industrial,1499.53,ARS
2023-07-12,2023,Los Álamos,LA-03,Logística,Frigorífico,Retail Nacional,109535.88,ARS
2023-07-12,2023,Los Álamos,LA-03,Comercial,Comisiones,Retail Nacional,9209.98,ARS
2023-07-12,2023,Los Álamos,LA-03,Administración,Gastos generales,General,102956.28,ARS
2023-07-12,2023,Los Álamos,LA-03,Administración,Gastos generales,Contrato Industria,3541.14,ARS
2023-07-12,2023,Los Álamos,LA-03,Administración,Sueldos administración,Distribuidor Regional,2918.45,ARS
2023-07-12,2023,Los Álamos,LA-03,Administración,Impuestos,Exportación Directa,6836.6,ARS
2023-07-12,2023,Los Álamos,LA-03,Administración,Impuestos,Mercado Central,2168.21,ARS
2023-07-12,2023,Los Álamos,LA-03,Administración,Seguros,Mercado Industrial,3084.93,ARS
2023-07-12,2023,Los Álamos,LA-03,Administración,Seguros,Programa Retail UE,6025.54,ARS
2023-07-12,2023,Los Álamos,LA-03,Administración,Impuestos,Retail Nacional,1406.12,ARS
2023-07-12,2023,Los Álamos,LA-03,Administración,Impuestos,Trader Golfo,3961.02,ARS
2023-07-12,2023,Río Ancho,RA-01,Campo,Maquinaria,General,574856.84,ARS
2023-07-12,2023,Río Ancho,RA-01,Campo,Riego,Contrato Industria,113523.69,ARS
2023-07-12,2023,Río Ancho,RA-01,Campo,Maquinaria,Distribuidor Regional,48858.01,ARS
2023-07-12,2023,Río Ancho,RA-01,Campo,Insumos agrícolas,Exportación Directa,170109.68,ARS
2023-07-12,2023,Río Ancho,RA-01,Campo,Insumos agrícolas,Mercado Central,77860.13,ARS
2023-07-12,2023,Río Ancho,RA-01,Campo,Fitosanitarios,Mercado Industrial,58942.99,ARS
2023-07-12,2023,Río Ancho,RA-01,Campo,Fitosanitarios,Programa Retail UE,186648.31,ARS
2023-07-12,2023,Río Ancho,RA-01,Campo,Riego,Retail Nacional,82914.38,ARS
2023-07-12,2023,Río Ancho,RA-01,Campo,Mano de obra cosecha,Trader Golfo,232998.02,ARS
2023-07-12,2023,Río Ancho,RA-01,Empaque,Mantenimiento líneas,General,380575.33,ARS
2023-07-12,2023,Río Ancho,RA-01,Empaque,Mantenimiento líneas,Contrato Industria,142300.15,ARS
2023-07-12,2023,Río Ancho,RA-01,Empaque,Control de calidad,Distribuidor Regional,61242.75,ARS
2023-07-12,2023,Río Ancho,RA-01,Empaque,Energía,Exportación Directa,213229.8,ARS
2023-07-12,2023,Río Ancho,RA-01,Empaque,Energía,Mercado Central,97596.44,ARS
2023-07-12,2023,Río Ancho,RA-01,Empaque,Energía,Mercado Industrial,73884.11,ARS
2023-07-12,2023,Río Ancho,RA-01,Empaque,Control de calidad,Programa Retail UE,233960.71,ARS
2023-07-12,2023,Río Ancho,RA-01,Empaque,Envases y embalajes,Retail Nacional,103931.87,ARS
2023-07-12,2023,Río Ancho,RA-01,Empaque,Energía,Trader Golfo,292059.35,ARS
2023-07-12,2023,Río Ancho,RA-01,Logística,Flete exportación,Exportación Directa,555601.85,ARS
2023-07-12,2023,Río Ancho,RA-01,Comercial,Promoción comercial,Exportación Directa,92390.8,ARS
2023-07-12,2023,Río Ancho,RA-01,Logística,Flete exportación,Exportación Directa,1178634.65,ARS
2023-07-12,2023,Río Ancho,RA-01,Comercial,Viajes comerciales,Exportación Directa,115189.26,ARS
2023-07-12,2023,Río Ancho,RA-01,Logística,Frigorífico,Mercado Industrial,76606.22,ARS
2023-07-12,2023,Río Ancho,RA-01,Comercial,Promoción comercial,Mercado Industrial,2781.8,ARS
2023-07-12,2023,Río Ancho,RA-01,Logística,Frigorífico,Retail Nacional,240963.82,ARS
2023-07-12,2023,Río Ancho,RA-01,Comercial,Comisiones,Retail Nacional,18190.89,ARS
2023-07-12,2023,Río Ancho,RA-01,Administración,Impuestos,General,162954.3,ARS
2023-07-12,2023,Río Ancho,RA-01,Administración,Gastos generales,Contrato Industria,8732.33,ARS
2023-07-12,2023,Río Ancho,RA-01,Administración,Gastos generales,Distribuidor Regional,3758.2,ARS
2023-07-12,2023,Río Ancho,RA-01,Administración,Impuestos,Exportación Directa,13084.97,ARS
2023-07-12,2023,Río Ancho,RA-01,Administración,Impuestos,Mercado Central,5989.06,ARS
2023-07-12,2023,Río Ancho,RA-01,Administración,Impuestos,Mercado Industrial,4533.94,ARS
2023-07-12,2023,Río Ancho,RA-01,Administración,Gastos generales,Programa Retail UE,14357.13,ARS
2023-07-12,2023,Río Ancho,RA-01,Administración,Seguros,Retail Nacional,6377.84,ARS
2023-07-12,2023,Río Ancho,RA-01,Administración,Impuestos,Trader Golfo,17922.39,ARS
2023-07-12,2023,Río Ancho,RA-02,Campo,Mano de obra cosecha,General,486700.78,ARS
2023-07-12,2023,Río Ancho,RA-02,Campo,Insumos agrícolas,Contrato Industria,90854.87,ARS
2023-07-12,2023,Río Ancho,RA-02,Campo,Mano de obra cosecha,Distribuidor Regional,48088.96,ARS
2023-07-12,2023,Río Ancho,RA-02,Campo,Fitosanitarios,Exportación Directa,163815.24,ARS
2023-07-12,2023,Río Ancho,RA-02,Campo,Mano de obra cosecha,Mercado Central,58811.86,ARS
2023-07-12,2023,Río Ancho,RA-02,Campo,Maquinaria,Mercado Industrial,62682.74,ARS
2023-07-12,2023,Río Ancho,RA-02,Campo,Fitosanitarios,Programa Retail UE,133236.8,ARS
2023-07-12,2023,Río Ancho,RA-02,Campo,Fitosanitarios,Retail Nacional,60659.64,ARS
2023-07-12,2023,Río Ancho,RA-02,Campo,Insumos agrícolas,Trader Golfo,140765.25,ARS
2023-07-12,2023,Río Ancho,RA-02,Empaque,Energía,General,239413.6,ARS
2023-07-12,2023,Río Ancho,RA-02,Empaque,Control de calidad,Contrato Industria,114110.83,ARS
2023-07-12,2023,Río Ancho,RA-02,Empaque,Control de calidad,Distribuidor Regional,60398.2,ARS
2023-07-12,2023,Río Ancho,RA-02,Empaque,Mano de obra empaque,Exportación Directa,205746.73,ARS
2023-07-12,2023,Río Ancho,RA-02,Empaque,Mano de obra empaque,Mercado Central,73865.82,ARS
2023-07-12,2023,Río Ancho,RA-02,Empaque,Control de calidad,Mercado Industrial,78727.53,ARS
2023-07-12,2023,Río Ancho,RA-02,Empaque,Envases y embalajes,Programa Retail UE,167341.18,ARS
2023-07-12,2023,Río Ancho,RA-02,Empaque,Envases y embalajes,Retail Nacional,76186.58,ARS
2023-07-12,2023,Río Ancho,RA-02,Empaque,Mantenimiento líneas,Trader Golfo,176796.66,ARS
2023-07-12,2023,Río Ancho,RA-02,Logística,Flete exportación,Trader Golfo,536448.18,ARS
2023-07-12,2023,Río Ancho,RA-02,Comercial,Certificaciones,Trader Golfo,48391.79,ARS
2023-07-12,2023,Río Ancho,RA-02,Logística,Flete exportación,Exportación Directa,694512.25,ARS
2023-07-12,2023,Río Ancho,RA-02,Comercial,Certificaciones,Exportación Directa,102986.69,ARS
2023-07-12,2023,Río Ancho,RA-02,Logística,Despacho aduana,Contrato Industria,84696.68,ARS
2023-07-12,2023,Río Ancho,RA-02,Comercial,Certificaciones,Contrato Industria,2908.85,ARS
2023-07-12,2023,Río Ancho,RA-02,Logística,Frigorífico,Retail Nacional,118714.5,ARS
2023-07-12,2023,Río Ancho,RA-02,Comercial,Certificaciones,Retail Nacional,13632.5,ARS
2023-07-12,2023,Río Ancho,RA-02,Administración,Seguros,General,211075.44,ARS
2023-07-12,2023,Río Ancho,RA-02,Administración,Gastos generales,Contrato Industria,9375.67,ARS
2023-07-12,2023,Río Ancho,RA-02,Administración,Seguros,Distribuidor Regional,4962.49,ARS
2023-07-12,2023,Río Ancho,RA-02,Administración,Impuestos,Exportación Directa,16904.74,ARS
2023-07-12,2023,Río Ancho,RA-02,Administración,Seguros,Mercado Central,6069.03,ARS
2023-07-12,2023,Río Ancho,RA-02,Administración,Impuestos,Mercado Industrial,6468.48,ARS
2023-07-12,2023,Río Ancho,RA-02,Administración,Impuestos,Programa Retail UE,13749.23,ARS
2023-07-12,2023,Río Ancho,RA-02,Administración,Sueldos administración,Retail Nacional,6259.71,ARS
2023-07-12,2023,Río Ancho,RA-02,Administración,Seguros,Trader Golfo,14526.12,ARS
2023-07-12,2023,Río Ancho,RA-03,Campo,Mano de obra cosecha,General,556990.93,ARS
2023-07-12,2023,Río Ancho,RA-03,Campo,Insumos agrícolas,Contrato Industria,129568.54,ARS
2023-07-12,2023,Río Ancho,RA-03,Campo,Riego,Distribuidor Regional,37964.39,ARS
2023-07-12,2023,Río Ancho,RA-03,Campo,Maquinaria,Exportación Directa,125408.85,ARS
2023-07-12,2023,Río Ancho,RA-03,Campo,Fitosanitarios,Mercado Central,94510.16,ARS
2023-07-12,2023,Río Ancho,RA-03,Campo,Maquinaria,Mercado Industrial,77510.32,ARS
2023-07-12,2023,Río Ancho,RA-03,Campo,Mano de obra cosecha,Programa Retail UE,140863.25,ARS
2023-07-12,2023,Río Ancho,RA-03,Campo,Mano de obra cosecha,Retail Nacional,37089.12,ARS
2023-07-12,2023,Río Ancho,RA-03,Campo,Insumos agrícolas,Trader Golfo,157174.14,ARS
2023-07-12,2023,Río Ancho,RA-03,Empaque,Mantenimiento líneas,General,185406.47,ARS
2023-07-12,2023,Río Ancho,RA-03,Empaque,Energía,Contrato Industria,93382.63,ARS
