fecha,campaña,finca,lote,variedad,kg_ingresados,kg_exportables,kg_industria,kg_descarte,calibre,calidad,turno,linea,cajas_producidas,horas_operativas,costo_empaque,rendimiento_exportable_pct
2024-05-10,2024,El Paraíso,EP-04,Génova,19268.0,11307.0,3626.0,4335.0,6,Primera,Mañana,Línea 2,628.0,7.3,1135.02,58.7
2024-05-17,2024,El Paraíso,EP-04,Génova,16537.0,10872.0,2906.0,2759.0,7,Segunda,Noche,Línea 1,604.0,6.4,1347.24,65.7
2024-05-24,2024,El Paraíso,EP-04,Génova,15993.0,10491.0,2696.0,2806.0,3,Segunda,Tarde,Línea 2,583.0,6.9,1073.21,65.6
2024-05-31,2024,El Paraíso,EP-04,Génova,20893.0,13873.0,3265.0,3755.0,4,Primera,Tarde,Línea 1,771.0,8.9,1495.55,66.4
2024-06-07,2024,El Paraíso,EP-04,Génova,22165.0,14442.0,3866.0,3857.0,5,Segunda,Tarde,Línea 2,802.0,7.7,1656.92,65.2
2024-06-14,2024,El Paraíso,EP-04,Génova,23309.0,15177.0,3813.0,4319.0,6,Segunda,Noche,Línea 3,843.0,7.3,1617.74,65.1
2024-06-21,2024,El Paraíso,EP-04,Génova,21305.0,13496.0,3920.0,3889.0,6,Extra,Tarde,Línea 2,750.0,8.3,1650.87,63.3
2024-06-28,2024,El Paraíso,EP-04,Génova,18987.0,12477.0,3551.0,2959.0,3,Segunda,Noche,Línea 1,693.0,8.3,1205.45,65.7
2024-07-05,2024,El Paraíso,EP-04,Génova,19770.0,12659.0,3796.0,3315.0,4,Segunda,Mañana,Línea 1,703.0,7.3,1358.64,64.0
2024-07-12,2024,El Paraíso,EP-04,Génova,23472.0,15738.0,4209.0,3525.0,4,Primera,Noche,Línea 3,874.0,8.2,1899.91,67.0
2024-07-19,2024,El Paraíso,EP-04,Génova,21786.0,13109.0,4627.0,4050.0,4,Primera,Tarde,Línea 2,728.0,7.0,1419.48,60.2
2024-07-26,2024,El Paraíso,EP-04,Génova,20267.0,13988.0,3339.0,2940.0,6,Extra,Mañana,Línea 2,777.0,9.0,1468.15,69.0
2024-08-02,2024,El Paraíso,EP-04,Génova,19085.0,11657.0,3687.0,3741.0,5,Primera,Noche,Línea 2,648.0,6.8,1449.85,61.1
2024-08-09,2024,El Paraíso,EP-04,Génova,16655.0,10982.0,3151.0,2522.0,5,Primera,Mañana,Línea 2,610.0,5.5,1087.19,65.9
2024-08-16,2024,El Paraíso,EP-04,Génova,19597.0,12592.0,3282.0,3723.0,6,Segunda,Mañana,Línea 2,700.0,8.8,1581.98,64.3
2024-08-23,2024,El Paraíso,EP-04,Génova,17820.0,12224.0,3274.0,2322.0,3,Segunda,Noche,Línea 1,679.0,7.4,1299.37,68.6
2024-08-30,2024,El Paraíso,EP-04,Génova,20822.0,13794.0,3916.0,3112.0,7,Primera,Tarde,Línea 2,766.0,7.0,1382.9,66.2
2024-09-06,2024,El Paraíso,EP-04,Génova,12192.0,7343.0,2515.0,2334.0,6,Primera,Noche,Línea 3,408.0,4.6,763.18,60.2
2024-09-13,2024,El Paraíso,EP-04,Génova,12747.0,7641.0,2353.0,2753.0,2,Segunda,Tarde,Línea 3,424.0,5.2,848.36,59.9
2024-09-20,2024,El Paraíso,EP-04,Génova,11046.0,6965.0,2041.0,2040.0,6,Primera,Tarde,Línea 2,387.0,4.9,901.62,63.1
2024-09-27,2024,El Paraíso,EP-04,Génova,11278.0,7348.0,2086.0,1844.0,6,Segunda,Mañana,Línea 2,408.0,4.6,812.68,65.2
2024-10-04,2024,El Paraíso,EP-04,Génova,5695.0,3282.0,1141.0,1272.0,7,Primera,Mañana,Línea 2,182.0,4.5,421.01,57.6
2024-10-11,2024,El Paraíso,EP-04,Génova,5848.0,3551.0,1160.0,1137.0,6,Segunda,Tarde,Línea 1,197.0,4.5,470.08,60.7
2024-10-18,2024,El Paraíso,EP-04,Génova,6058.0,3728.0,1157.0,1173.0,2,Segunda,Noche,Línea 2,207.0,4.5,421.7,61.5
2024-10-25,2024,El Paraíso,EP-04,Génova,5519.0,3246.0,1163.0,1110.0,5,Segunda,Mañana,Línea 3,180.0,4.5,439.26,58.8
2024-11-01,2024,El Paraíso,EP-04,Génova,2157.0,1338.0,430.0,389.0,3,Extra,Noche,Línea 3,74.0,4.5,156.22,62.0
2024-11-08,2024,El Paraíso,EP-04,Génova,2257.0,1299.0,426.0,532.0,4,Primera,Tarde,Línea 3,72.0,4.5,150.68,57.6
2024-11-15,2024,El Paraíso,EP-04,Génova,2209.0,1260.0,423.0,526.0,4,Primera,Noche,Línea 1,70.0,4.5,161.91,57.0
2024-11-22,2024,El Paraíso,EP-04,Génova,1761.0,968.0,360.0,433.0,6,Segunda,Tarde,Línea 3,54.0,4.5,120.43,55.0
2024-11-29,2024,El Paraíso,EP-04,Génova,2027.0,1078.0,405.0,544.0,4,Primera,Mañana,Línea 2,60.0,4.5,162.48,53.2
2024-03-01,2024,La Esperanza,LE-01,Eureka,12627.0,9328.0,1827.0,1472.0,7,Primera,Tarde,Línea 2,518.0,5.1,985.58,73.9
2024-03-08,2024,La Esperanza,LE-01,Eureka,12350.0,8385.0,1880.0,2085.0,5,Primera,Noche,Línea 1,466.0,5.9,788.84,67.9
2024-03-15,2024,La Esperanza,LE-01,Eureka,12536.0,9179.0,2022.0,1335.0,4,Primera,Tarde,Línea 3,510.0,4.5,849.85,73.2
2024-03-22,2024,La Esperanza,LE-01,Eureka,12003.0,8637.0,1913.0,1453.0,6,Segunda,Tarde,Línea 3,480.0,4.5,731.46,72.0
2024-03-29,2024,La Esperanza,LE-01,Eureka,10979.0,7736.0,1732.0,1511.0,4,Extra,Tarde,Línea 3,430.0,4.5,655.35,70.5
2024-04-05,2024,La Esperanza,LE-01,Eureka,30000.0,22586.0,4329.0,3085.0,3,Extra,Mañana,Línea 2,1255.0,12.0,1856.77,75.3
2024-04-12,2024,La Esperanza,LE-01,Eureka,28467.0,21616.0,4512.0,2339.0,5,Primera,Noche,Línea 3,1201.0,11.7,2108.19,75.9
2024-04-19,2024,La Esperanza,LE-01,Eureka,35255.0,26927.0,4688.0,3640.0,6,Primera,Mañana,Línea 1,1496.0,13.0,2653.96,76.4
2024-04-26,2024,La Esperanza,LE-01,Eureka,32220.0,23947.0,4726.0,3547.0,5,Primera,Noche,Línea 2,1330.0,12.9,2464.17,74.3
2024-05-03,2024,La Esperanza,LE-01,Eureka,41591.0,31984.0,6389.0,3218.0,4,Primera,Tarde,Línea 1,1777.0,18.0,2873.25,76.9
2024-05-10,2024,La Esperanza,LE-01,Eureka,42369.0,33496.0,6059.0,2814.0,4,Segunda,Tarde,Línea 3,1861.0,19.7,3097.23,79.1
2024-05-17,2024,La Esperanza,LE-01,Eureka,23554.0,18224.0,3055.0,2275.0,2,Segunda,Tarde,Línea 3,1012.0,11.5,1639.18,77.4
2024-05-17,2024,La Esperanza,LE-01,Eureka,24992.0,20124.0,3106.0,1762.0,4,Primera,Mañana,Línea 1,1118.0,10.4,1507.61,80.5
2024-05-24,2024,La Esperanza,LE-01,Eureka,38441.0,29191.0,5530.0,3720.0,3,Extra,Tarde,Línea 3,1622.0,18.6,2607.43,75.9
2024-05-31,2024,La Esperanza,LE-01,Eureka,43950.0,34873.0,5362.0,3715.0,6,Segunda,Mañana,Línea 3,1937.0,16.9,3174.14,79.3
2024-06-07,2024,La Esperanza,LE-01,Eureka,44994.0,36648.0,5652.0,2694.0,3,Extra,Mañana,Línea 1,2036.0,20.7,2800.15,81.4
2024-06-14,2024,La Esperanza,LE-01,Eureka,46403.0,38050.0,5088.0,3265.0,4,Extra,Tarde,Línea 1,2114.0,19.5,3729.81,82.0
2024-06-21,2024,La Esperanza,LE-01,Eureka,38486.0,30266.0,4605.0,3615.0,5,Extra,Noche,Línea 2,1681.0,14.6,2401.75,78.6
2024-06-28,2024,La Esperanza,LE-01,Eureka,17807.0,13480.0,2784.0,1543.0,5,Primera,Mañana,Línea 2,749.0,7.8,1105.79,75.7
2024-06-28,2024,La Esperanza,LE-01,Eureka,32073.0,24230.0,4795.0,3048.0,5,Primera,Noche,Línea 2,1346.0,13.4,2410.38,75.5
2024-07-05,2024,La Esperanza,LE-01,Eureka,46927.0,36874.0,7189.0,2864.0,2,Primera,Tarde,Línea 1,2049.0,23.3,2869.94,78.6
2024-07-12,2024,La Esperanza,LE-01,Eureka,42393.0,33107.0,5706.0,3580.0,6,Primera,Tarde,Línea 1,1839.0,23.0,3012.15,78.1
2024-07-19,2024,La Esperanza,LE-01,Eureka,44018.0,34526.0,6177.0,3315.0,5,Primera,Mañana,Línea 3,1918.0,17.0,3252.3,78.4
2024-07-26,2024,La Esperanza,LE-01,Eureka,46807.0,34633.0,6174.0,6000.0,6,Primera,Mañana,Línea 3,1924.0,18.4,3684.02,74.0
2024-08-02,2024,La Esperanza,LE-01,Eureka,35690.0,27755.0,5428.0,2507.0,5,Extra,Noche,Línea 2,1542.0,13.5,2297.25,77.8
2024-08-09,2024,La Esperanza,LE-01,Eureka,30150.0,22773.0,3825.0,3552.0,7,Primera,Tarde,Línea 3,1265.0,11.8,2070.33,75.5
2024-08-16,2024,La Esperanza,LE-01,Eureka,34382.0,26571.0,5030.0,2781.0,4,Segunda,Noche,Línea 2,1476.0,18.9,2659.15,77.3
2024-08-23,2024,La Esperanza,LE-01,Eureka,34686.0,26465.0,4746.0,3475.0,7,Primera,Noche,Línea 1,1470.0,16.2,2814.21,76.3
2024-08-30,2024,La Esperanza,LE-01,Eureka,32863.0,23361.0,5144.0,4358.0,7,Segunda,Tarde,Línea 1,1298.0,11.5,2143.82,71.1
2024-09-06,2024,La Esperanza,LE-01,Eureka,24498.0,19141.0,2913.0,2444.0,3,Segunda,Mañana,Línea 1,1063.0,12.7,1786.91,78.1
2024-09-13,2024,La Esperanza,LE-01,Eureka,25843.0,20616.0,3445.0,1782.0,5,Extra,Mañana,Línea 3,1145.0,12.8,2087.14,79.8
2024-09-20,2024,La Esperanza,LE-01,Eureka,25784.0,18510.0,4543.0,2731.0,6,Primera,Tarde,Línea 3,1028.0,12.2,1797.12,71.8
2024-09-27,2024,La Esperanza,LE-01,Eureka,22556.0,16880.0,2989.0,2687.0,5,Primera,Mañana,Línea 1,938.0,9.9,1456.96,74.8
2024-10-04,2024,La Esperanza,LE-01,Eureka,9262.0,6883.0,1206.0,1173.0,5,Extra,Tarde,Línea 2,382.0,4.5,654.25,74.3
2024-10-11,2024,La Esperanza,LE-01,Eureka,11970.0,8404.0,1733.0,1833.0,4,Extra,Mañana,Línea 3,467.0,4.5,705.55,70.2
2024-10-18,2024,La Esperanza,LE-01,Eureka,11517.0,7832.0,2042.0,1643.0,3,Primera,Tarde,Línea 2,435.0,5.4,721.55,68.0
2024-10-25,2024,La Esperanza,LE-01,Eureka,9297.0,7343.0,1131.0,823.0,4,Extra,Tarde,Línea 3,408.0,4.5,587.25,79.0
2024-11-01,2024,La Esperanza,LE-01,Eureka,4352.0,2809.0,738.0,805.0,5,Primera,Noche,Línea 1,156.0,4.5,280.46,64.5
2024-11-08,2024,La Esperanza,LE-01,Eureka,4292.0,3034.0,766.0,492.0,4,Primera,Mañana,Línea 1,169.0,4.5,320.41,70.7
2024-11-15,2024,La Esperanza,LE-01,Eureka,3890.0,2691.0,639.0,560.0,4,Primera,Noche,Línea 3,150.0,4.5,313.44,69.2
2024-11-22,2024,La Esperanza,LE-01,Eureka,3972.0,2612.0,700.0,660.0,7,Primera,Tarde,Línea 1,145.0,4.5,246.43,65.8
2024-11-29,2024,La Esperanza,LE-01,Eureka,3752.0,2662.0,593.0,497.0,2,Primera,Mañana,Línea 2,148.0,4.5,294.12,70.9
2024-03-01,2024,La Esperanza,LE-02,Eureka,14223.0,9990.0,2301.0,1932.0,4,Extra,Tarde,Línea 1,555.0,5.5,889.48,70.2
2024-03-08,2024,La Esperanza,LE-02,Eureka,15822.0,10529.0,2817.0,2476.0,6,Primera,Mañana,Línea 1,585.0,7.1,947.56,66.5
2024-03-15,2024,La Esperanza,LE-02,Eureka,13425.0,9283.0,2270.0,1872.0,6,Extra,Tarde,Línea 2,516.0,6.3,917.51,69.1
2024-03-22,2024,La Esperanza,LE-02,Eureka,13427.0,9813.0,1960.0,1654.0,5,Primera,Noche,Línea 2,545.0,6.7,1093.24,73.1
2024-03-29,2024,La Esperanza,LE-02,Eureka,15060.0,10541.0,2542.0,1977.0,4,Extra,Mañana,Línea 1,586.0,7.4,1166.34,70.0
2024-04-05,2024,La Esperanza,LE-02,Eureka,36785.0,26958.0,5234.0,4593.0,6,Primera,Tarde,Línea 2,1498.0,18.6,2743.23,73.3
2024-04-12,2024,La Esperanza,LE-02,Eureka,34262.0,25410.0,4934.0,3918.0,5,Extra,Noche,Línea 1,1412.0,16.3,2537.81,74.2
2024-04-19,2024,La Esperanza,LE-02,Eureka,36788.0,25332.0,6045.0,5411.0,2,Extra,Tarde,Línea 2,1407.0,16.0,2862.23,68.9
2024-04-26,2024,La Esperanza,LE-02,Eureka,33334.0,25722.0,4402.0,3210.0,4,Primera,Tarde,Línea 3,1429.0,16.8,2002.1,77.2
2024-05-03,2024,La Esperanza,LE-02,Eureka,45970.0,33297.0,6971.0,5702.0,3,Segunda,Mañana,Línea 2,1850.0,19.1,3071.95,72.4
2024-05-10,2024,La Esperanza,LE-02,Eureka,11367.0,8938.0,1612.0,817.0,4,Primera,Noche,Línea 3,497.0,5.6,784.81,78.6
2024-05-10,2024,La Esperanza,LE-02,Eureka,39467.0,29325.0,5452.0,4690.0,6,Primera,Tarde,Línea 1,1629.0,18.3,2409.77,74.3
2024-05-17,2024,La Esperanza,LE-02,Eureka,45595.0,34307.0,6922.0,4366.0,3,Primera,Mañana,Línea 1,1906.0,20.8,3419.2,75.2
2024-05-17,2024,La Esperanza,LE-02,Eureka,4038.0,3096.0,509.0,433.0,3,Segunda,Tarde,Línea 3,172.0,4.5,276.57,76.7
2024-05-24,2024,La Esperanza,LE-02,Eureka,14546.0,10405.0,2587.0,1554.0,5,Extra,Mañana,Línea 2,578.0,5.6,984.95,71.5
2024-05-24,2024,La Esperanza,LE-02,Eureka,42580.0,31655.0,6114.0,4811.0,5,Segunda,Noche,Línea 3,1759.0,15.4,2846.01,74.3
2024-05-31,2024,La Esperanza,LE-02,Eureka,24216.0,17067.0,4051.0,3098.0,7,Extra,Noche,Línea 1,948.0,9.2,1598.73,70.5
2024-05-31,2024,La Esperanza,LE-02,Eureka,24564.0,16815.0,4118.0,3631.0,6,Primera,Mañana,Línea 3,934.0,8.9,1432.24,68.5
2024-06-07,2024,La Esperanza,LE-02,Eureka,42164.0,32164.0,5407.0,4593.0,4,Primera,Tarde,Línea 3,1787.0,18.7,2947.76,76.3
2024-06-07,2024,La Esperanza,LE-02,Eureka,12418.0,9132.0,2110.0,1176.0,5,Primera,Noche,Línea 3,507.0,5.0,960.9,73.5
2024-06-14,2024,La Esperanza,LE-02,Eureka,10262.0,8203.0,1373.0,686.0,6,Primera,Tarde,Línea 3,456.0,4.5,614.49,79.9
2024-06-14,2024,La Esperanza,LE-02,Eureka,45139.0,33630.0,7003.0,4506.0,3,Primera,Mañana,Línea 2,1868.0,18.7,3520.37,74.5
2024-06-21,2024,La Esperanza,LE-02,Eureka,45597.0,34980.0,6547.0,4070.0,5,Primera,Mañana,Línea 3,1943.0,16.8,3098.77,76.7
2024-06-28,2024,La Esperanza,LE-02,Eureka,16866.0,13232.0,2145.0,1489.0,6,Primera,Mañana,Línea 1,735.0,8.4,1296.78,78.5
2024-06-28,2024,La Esperanza,LE-02,Eureka,39031.0,29862.0,5337.0,3832.0,4,Primera,Tarde,Línea 1,1659.0,16.9,2788.7,76.5
2024-07-05,2024,La Esperanza,LE-02,Eureka,44637.0,35216.0,6082.0,3339.0,2,Primera,Mañana,Línea 2,1956.0,18.9,2866.89,78.9
2024-07-12,2024,La Esperanza,LE-02,Eureka,22847.0,18273.0,2990.0,1584.0,2,Extra,Tarde,Línea 2,1015.0,9.1,1709.66,80.0
2024-07-12,2024,La Esperanza,LE-02,Eureka,33271.0,24206.0,4982.0,4083.0,6,Extra,Tarde,Línea 3,1345.0,15.7,1978.6,72.8
2024-07-19,2024,La Esperanza,LE-02,Eureka,44207.0,31479.0,6437.0,6291.0,4,Segunda,Tarde,Línea 1,1749.0,21.9,3391.06,71.2
2024-07-26,2024,La Esperanza,LE-02,Eureka,6837.0,5141.0,1044.0,652.0,7,Primera,Mañana,Línea 2,286.0,4.5,500.02,75.2
2024-07-26,2024,La Esperanza,LE-02,Eureka,41270.0,31781.0,5279.0,4210.0,4,Primera,Mañana,Línea 1,1766.0,18.0,2917.21,77.0
2024-08-02,2024,La Esperanza,LE-02,Eureka,34986.0,25252.0,5761.0,3973.0,6,Segunda,Tarde,Línea 3,1403.0,14.3,2779.93,72.2
2024-08-09,2024,La Esperanza,LE-02,Eureka,45790.0,34304.0,7322.0,4164.0,4,Primera,Tarde,Línea 2,1906.0,24.0,3059.32,74.9
2024-08-16,2024,La Esperanza,LE-02,Eureka,39927.0,29878.0,6225.0,3824.0,4,Extra,Mañana,Línea 2,1660.0,14.5,2991.81,74.8
2024-08-23,2024,La Esperanza,LE-02,Eureka,41032.0,29172.0,5718.0,6142.0,4,Primera,Tarde,Línea 3,1621.0,19.6,2906.27,71.1
2024-08-30,2024,La Esperanza,LE-02,Eureka,34770.0,25908.0,4566.0,4296.0,5,Primera,Mañana,Línea 3,1439.0,16.8,2717.62,74.5
2024-09-06,2024,La Esperanza,LE-02,Eureka,29184.0,22257.0,3720.0,3207.0,3,Primera,Noche,Línea 2,1236.0,10.5,1839.34,76.3
2024-09-13,2024,La Esperanza,LE-02,Eureka,24825.0,18432.0,3383.0,3010.0,4,Primera,Mañana,Línea 1,1024.0,10.1,1978.47,74.2
2024-09-20,2024,La Esperanza,LE-02,Eureka,30379.0,20914.0,4679.0,4786.0,4,Segunda,Tarde,Línea 2,1162.0,11.3,2007.29,68.8
2024-09-27,2024,La Esperanza,LE-02,Eureka,24788.0,16933.0,4118.0,3737.0,3,Primera,Mañana,Línea 2,941.0,10.4,1880.57,68.3
2024-10-04,2024,La Esperanza,LE-02,Eureka,11277.0,7607.0,2091.0,1579.0,3,Segunda,Mañana,Línea 2,423.0,4.5,696.62,67.5
2024-10-11,2024,La Esperanza,LE-02,Eureka,10709.0,7590.0,1688.0,1431.0,3,Primera,Noche,Línea 3,422.0,4.5,814.06,70.9
2024-10-18,2024,La Esperanza,LE-02,Eureka,12316.0,8580.0,1932.0,1804.0,5,Primera,Tarde,Línea 3,477.0,4.5,911.59,69.7
2024-10-25,2024,La Esperanza,LE-02,Eureka,12657.0,8546.0,1920.0,2191.0,5,Primera,Noche,Línea 1,475.0,4.9,835.17,67.5
2024-11-01,2024,La Esperanza,LE-02,Eureka,3998.0,2694.0,631.0,673.0,4,Extra,Noche,Línea 3,150.0,4.5,281.26,67.4
2024-11-08,2024,La Esperanza,LE-02,Eureka,4966.0,3239.0,814.0,913.0,4,Primera,Noche,Línea 1,180.0,4.5,384.84,65.2
2024-11-15,2024,La Esperanza,LE-02,Eureka,4527.0,3050.0,814.0,663.0,5,Extra,Noche,Línea 1,169.0,4.5,314.39,67.4
2024-11-22,2024,La Esperanza,LE-02,Eureka,4623.0,3247.0,749.0,627.0,4,Primera,Noche,Línea 3,180.0,4.5,298.92,70.2
2024-11-29,2024,La Esperanza,LE-02,Eureka,4510.0,3086.0,824.0,600.0,6,Primera,Tarde,Línea 3,171.0,4.5,344.9,68.4
2024-03-01,2024,La Esperanza,LE-03,Lisbon,10529.0,7256.0,1783.0,1490.0,6,Primera,Noche,Línea 2,403.0,4.5,854.46,68.9
2024-03-08,2024,La Esperanza,LE-03,Lisbon,8947.0,6394.0,1571.0,982.0,4,Extra,Tarde,Línea 3,355.0,4.5,650.96,71.5
2024-03-15,2024,La Esperanza,LE-03,Lisbon,8664.0,5753.0,1445.0,1466.0,6,Primera,Noche,Línea 3,320.0,4.5,676.73,66.4
2024-03-22,2024,La Esperanza,LE-03,Lisbon,9695.0,6453.0,1591.0,1651.0,6,Primera,Noche,Línea 3,358.0,4.5,780.1,66.6
2024-03-29,2024,La Esperanza,LE-03,Lisbon,9045.0,5592.0,1629.0,1824.0,4,Primera,Tarde,Línea 3,311.0,4.5,687.59,61.8
2024-04-05,2024,La Esperanza,LE-03,Lisbon,21297.0,15282.0,2963.0,3052.0,4,Primera,Noche,Línea 3,849.0,10.7,1518.48,71.8
2024-04-12,2024,La Esperanza,LE-03,Lisbon,22260.0,14526.0,3915.0,3819.0,7,Primera,Tarde,Línea 3,807.0,10.0,1800.82,65.3
2024-04-19,2024,La Esperanza,LE-03,Lisbon,26383.0,17639.0,4482.0,4262.0,4,Extra,Mañana,Línea 2,980.0,8.3,1881.04,66.9
2024-04-26,2024,La Esperanza,LE-03,Lisbon,25962.0,18043.0,3894.0,4025.0,5,Segunda,Tarde,Línea 3,1002.0,12.2,1770.34,69.5
2024-05-03,2024,La Esperanza,LE-03,Lisbon,30341.0,21637.0,4845.0,3859.0,6,Segunda,Mañana,Línea 2,1202.0,14.4,1760.35,71.3
2024-05-10,2024,La Esperanza,LE-03,Lisbon,32384.0,23467.0,4639.0,4278.0,6,Primera,Mañana,Línea 1,1304.0,12.5,1939.44,72.5
2024-05-17,2024,La Esperanza,LE-03,Lisbon,32480.0,23148.0,5462.0,3870.0,3,Extra,Mañana,Línea 1,1286.0,14.3,2245.06,71.3
2024-05-24,2024,La Esperanza,LE-03,Lisbon,37101.0,25425.0,6456.0,5220.0,7,Primera,Mañana,Línea 1,1412.0,16.7,2764.57,68.5
2024-05-31,2024,La Esperanza,LE-03,Lisbon,30264.0,22201.0,4296.0,3767.0,5,Primera,Noche,Línea 1,1233.0,11.4,1945.64,73.4
2024-06-07,2024,La Esperanza,LE-03,Lisbon,35159.0,25545.0,4845.0,4769.0,4,Primera,Tarde,Línea 3,1419.0,15.2,2641.13,72.7
2024-06-14,2024,La Esperanza,LE-03,Lisbon,43394.0,29690.0,6907.0,6797.0,6,Segunda,Tarde,Línea 3,1649.0,17.7,2624.07,68.4
2024-06-21,2024,La Esperanza,LE-03,Lisbon,36040.0,24864.0,5731.0,5445.0,4,Primera,Noche,Línea 3,1381.0,15.1,2112.59,69.0
2024-06-28,2024,La Esperanza,LE-03,Lisbon,41652.0,30650.0,6965.0,4037.0,4,Primera,Noche,Línea 2,1703.0,17.2,2871.16,73.6
2024-07-05,2024,La Esperanza,LE-03,Lisbon,36406.0,24083.0,6993.0,5330.0,4,Primera,Tarde,Línea 3,1338.0,16.9,2619.56,66.2
2024-07-12,2024,La Esperanza,LE-03,Lisbon,34779.0,24740.0,5437.0,4602.0,3,Primera,Mañana,Línea 2,1374.0,13.2,2624.12,71.1
2024-07-19,2024,La Esperanza,LE-03,Lisbon,36464.0,25626.0,5559.0,5279.0,6,Segunda,Tarde,Línea 3,1424.0,17.9,2222.6,70.3
2024-07-26,2024,La Esperanza,LE-03,Lisbon,42082.0,29441.0,6209.0,6432.0,4,Primera,Tarde,Línea 1,1636.0,19.9,3167.39,70.0
2024-08-02,2024,La Esperanza,LE-03,Lisbon,35080.0,23291.0,6138.0,5651.0,6,Segunda,Mañana,Línea 1,1294.0,14.7,2826.5,66.4
2024-08-09,2024,La Esperanza,LE-03,Lisbon,34840.0,24095.0,5563.0,5182.0,7,Extra,Noche,Línea 3,1339.0,14.4,2365.09,69.2
2024-08-16,2024,La Esperanza,LE-03,Lisbon,30759.0,22109.0,4324.0,4326.0,5,Primera,Tarde,Línea 3,1228.0,14.3,2089.25,71.9
2024-08-23,2024,La Esperanza,LE-03,Lisbon,33312.0,21751.0,5469.0,6092.0,4,Primera,Noche,Línea 1,1208.0,12.6,2416.35,65.3
2024-08-30,2024,La Esperanza,LE-03,Lisbon,28948.0,20434.0,4588.0,3926.0,4,Primera,Mañana,Línea 1,1135.0,14.1,2001.83,70.6
2024-09-06,2024,La Esperanza,LE-03,Lisbon,19945.0,14068.0,3478.0,2399.0,7,Primera,Noche,Línea 3,782.0,8.0,1213.52,70.5
2024-09-13,2024,La Esperanza,LE-03,Lisbon,23752.0,16710.0,3646.0,3396.0,5,Primera,Tarde,Línea 3,928.0,9.5,1617.67,70.4
2024-09-20,2024,La Esperanza,LE-03,Lisbon,18177.0,12646.0,2720.0,2811.0,5,Extra,Tarde,Línea 3,703.0,8.2,1078.4,69.6
2024-09-27,2024,La Esperanza,LE-03,Lisbon,18634.0,11965.0,3731.0,2938.0,4,Primera,Mañana,Línea 3,665.0,7.8,1235.43,64.2
2024-10-04,2024,La Esperanza,LE-03,Lisbon,8935.0,6027.0,1649.0,1259.0,3,Primera,Tarde,Línea 2,335.0,4.5,719.84,67.5
2024-10-11,2024,La Esperanza,LE-03,Lisbon,8408.0,5889.0,1330.0,1189.0,4,Extra,Mañana,Línea 2,327.0,4.5,496.7,70.0
2024-10-18,2024,La Esperanza,LE-03,Lisbon,8858.0,5878.0,1563.0,1417.0,4,Segunda,Tarde,Línea 2,327.0,4.5,536.01,66.4
2024-10-25,2024,La Esperanza,LE-03,Lisbon,10026.0,6105.0,1885.0,2036.0,7,Segunda,Noche,Línea 1,339.0,4.5,702.68,60.9
2024-11-01,2024,La Esperanza,LE-03,Lisbon,3242.0,1967.0,623.0,652.0,3,Primera,Mañana,Línea 3,109.0,4.5,242.97,60.7
2024-11-08,2024,La Esperanza,LE-03,Lisbon,3708.0,2354.0,640.0,714.0,5,Segunda,Noche,Línea 3,131.0,4.5,286.54,63.5
2024-11-15,2024,La Esperanza,LE-03,Lisbon,3634.0,2377.0,591.0,666.0,6,Primera,Noche,Línea 1,132.0,4.5,245.2,65.4
2024-11-22,2024,La Esperanza,LE-03,Lisbon,3164.0,2074.0,503.0,587.0,4,Primera,Mañana,Línea 3,115.0,4.5,202.1,65.5
2024-11-29,2024,La Esperanza,LE-03,Lisbon,3083.0,1760.0,582.0,741.0,6,Primera,Noche,Línea 2,98.0,4.5,226.75,57.1
2024-03-01,2024,La Esperanza,LE-04,Génova,6555.0,4074.0,1327.0,1154.0,5,Primera,Tarde,Línea 2,226.0,4.5,406.75,62.1
2024-03-08,2024,La Esperanza,LE-04,Génova,6273.0,3725.0,1259.0,1289.0,5,Segunda,Mañana,Línea 3,207.0,4.5,403.36,59.4
2024-03-15,2024,La Esperanza,LE-04,Génova,7571.0,4239.0,1564.0,1768.0,5,Segunda,Mañana,Línea 3,236.0,4.5,555.59,56.0
2024-03-22,2024,La Esperanza,LE-04,Génova,7205.0,4556.0,1295.0,1354.0,6,Segunda,Tarde,Línea 1,253.0,4.5,525.96,63.2
2024-03-29,2024,La Esperanza,LE-04,Génova,5967.0,3633.0,1040.0,1294.0,4,Segunda,Noche,Línea 3,202.0,4.5,421.96,60.9
2024-04-05,2024,La Esperanza,LE-04,Génova,20568.0,12937.0,3528.0,4103.0,6,Segunda,Noche,Línea 3,719.0,9.0,1626.79,62.9
2024-04-12,2024,La Esperanza,LE-04,Génova,18470.0,13018.0,2632.0,2820.0,6,Extra,Tarde,Línea 1,723.0,8.1,1085.8,70.5
2024-04-19,2024,La Esperanza,LE-04,Génova,20711.0,12961.0,4263.0,3487.0,3,Extra,Noche,Línea 3,720.0,7.0,1281.58,62.6
2024-04-26,2024,La Esperanza,LE-04,Génova,20191.0,13432.0,3680.0,3079.0,3,Segunda,Noche,Línea 2,746.0,8.7,1273.33,66.5
2024-05-03,2024,La Esperanza,LE-04,Génova,26531.0,18294.0,4343.0,3894.0,5,Primera,Tarde,Línea 1,1016.0,9.3,2037.98,69.0
2024-05-10,2024,La Esperanza,LE-04,Génova,23286.0,15795.0,3700.0,3791.0,5,Extra,Mañana,Línea 3,878.0,9.9,1526.54,67.8
