fecha,campaña,pedido_id,finca,lote,variedad,cliente,destino,pais_provincia,canal,producto,calibre,calidad,kg_vendidos,cajas,precio_unitario_usd,importe_usd,tipo_cambio,importe_ars,margen_estimado,moneda,estado_cobro,estado_pedido
2023-05-03,2023,PED-2023-00441,San Cayetano,SC-03,Génova,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,6,Primera,5120.0,284.0,0.0666,341.22,271.28,92566.16,0.0765,ARS,Pendiente,Cumplido
2023-05-03,2023,PED-2023-00406,La Esperanza,LE-02,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Eureka,3,Primera,10439.0,580.0,0.2449,2556.3,272.95,697742.08,0.1715,ARS,Pendiente,Cumplido
2023-05-03,2023,PED-2023-00409,La Esperanza,LE-03,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Lisbon,4,Primera,5356.0,298.0,0.2318,1241.26,271.0,336381.46,0.1956,ARS,Cobrado,Cumplido
2023-05-03,2023,PED-2023-00418,Los Álamos,LA-02,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Lisbon,3,Primera,4893.0,272.0,0.2579,1261.98,259.28,327206.17,0.143,ARS,Cobrado,Cumplido
2023-05-03,2023,PED-2023-00428,Río Ancho,RA-02,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Lisbon,6,Primera,9979.0,554.0,0.234,2334.61,272.23,635550.88,0.178,ARS,Cobrado,Cumplido
2023-05-03,2023,PED-2023-00437,San Cayetano,SC-02,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Lisbon,5,Primera,6855.0,381.0,0.2356,1614.87,271.76,438857.07,0.1762,ARS,Cobrado,Parcial
2023-05-03,2023,PED-2023-00392,El Paraíso,EP-02,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Eureka,4,Primera,10353.0,575.0,0.2155,2231.03,264.91,591022.16,0.1585,ARS,Cobrado,Cumplido
2023-05-03,2023,PED-2023-00415,Los Álamos,LA-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Eureka,3,Primera,6494.0,361.0,0.2085,1353.86,271.53,367613.61,0.1877,ARS,Cobrado,Cumplido
2023-05-03,2023,PED-2023-00434,San Cayetano,SC-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Mercado Central,Limón Eureka,3,Extra,8283.0,460.0,0.2373,1965.38,271.69,533974.09,0.2137,ARS,Cobrado,Cumplido
2023-05-03,2023,PED-2023-00425,Río Ancho,RA-01,Eureka,La Morenita SA,Mercado Interno,Tucumán,Retail Nacional,Limón Eureka,4,Primera,14322.0,796.0,0.2229,3191.85,276.44,882355.01,0.1483,ARS,Cobrado,Cumplido
2023-05-03,2023,PED-2023-00388,El Paraíso,EP-01,Eureka,Supermercados Norte SA,Mercado Interno,Tucumán,Mercado Central,Limón Eureka,3,Segunda,8767.0,487.0,0.2131,1868.05,267.57,499834.14,0.1594,ARS,Cobrado,Cumplido
2023-05-03,2023,PED-2023-00395,El Paraíso,EP-03,Lisbon,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Lisbon,5,Segunda,7375.0,410.0,0.2049,1510.96,257.51,389087.31,0.1573,ARS,Pendiente,Cumplido
2023-05-03,2023,PED-2023-00398,El Paraíso,EP-04,Génova,Supermercados Norte SA,Mercado Interno,Tucumán,Mercado Central,Limón Génova,7,Segunda,4904.0,272.0,0.1936,949.29,274.84,260902.86,0.1295,ARS,Pendiente,Cumplido
2023-05-03,2023,PED-2023-00402,La Esperanza,LE-01,Eureka,Supermercados Norte SA,Mercado Interno,Tucumán,Mercado Central,Limón Eureka,3,Extra,7560.0,420.0,0.2381,1799.77,269.4,484858.04,0.1862,ARS,Cobrado,Cumplido
2023-05-03,2023,PED-2023-00412,La Esperanza,LE-04,Génova,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Génova,5,Segunda,7334.0,407.0,0.2133,1564.6,268.35,419860.41,0.1756,ARS,Cobrado,Parcial
2023-05-03,2023,PED-2023-00421,Los Álamos,LA-03,Génova,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Génova,5,Segunda,3773.0,210.0,0.213,803.67,263.36,211654.53,0.1744,ARS,Vencido,Cumplido
2023-05-03,2023,PED-2023-00431,Río Ancho,RA-03,Génova,Supermercados Norte SA,Mercado Interno,Tucumán,Mercado Central,Limón Génova,5,Segunda,4948.0,275.0,0.2048,1013.47,269.64,273272.05,0.1949,ARS,Pendiente,Cumplido
2023-05-03,2023,PED-2023-00440,San Cayetano,SC-03,Génova,Supermercados Norte SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Génova,6,Primera,3524.0,196.0,0.2185,770.11,271.28,208915.44,0.1874,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00455,La Esperanza,LE-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Extra,21260.0,1181.0,0.3748,7968.57,272.6,2172232.18,0.3124,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00458,La Esperanza,LE-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,4,Extra,22686.0,1260.0,0.3666,8317.41,268.9,2236551.55,0.2863,USD,Cobrado,Parcial
2023-05-10,2023,PED-2023-00459,La Esperanza,LE-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Extra,6491.0,361.0,0.3825,2482.76,268.9,667614.16,0.2576,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00468,Los Álamos,LA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Primera,20973.0,1165.0,0.3533,7410.41,270.27,2002811.51,0.2352,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00474,Los Álamos,LA-03,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Génova,7,Extra,8958.0,498.0,0.3182,2850.86,268.35,765028.28,0.3059,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00445,El Paraíso,EP-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,5,Segunda,19063.0,1059.0,0.3783,7211.22,263.63,1901093.93,0.1613,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00451,El Paraíso,EP-04,Génova,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Génova,5,Segunda,6705.0,372.0,0.3526,2364.03,272.51,644221.82,0.2226,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00462,La Esperanza,LE-03,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Lisbon,6,Segunda,15680.0,871.0,0.3712,5820.36,278.07,1618467.51,0.2158,USD,Cobrado,Parcial
2023-05-10,2023,PED-2023-00471,Los Álamos,LA-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Lisbon,5,Extra,13575.0,754.0,0.4102,5568.48,267.97,1492185.59,0.2897,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00490,San Cayetano,SC-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Lisbon,4,Primera,18995.0,1055.0,0.3779,7178.58,278.11,1996434.88,0.2354,USD,Pendiente,Cumplido
2023-05-10,2023,PED-2023-00478,Río Ancho,RA-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Eureka,2,Primera,7266.0,404.0,0.4511,3277.69,274.81,900741.99,0.2505,USD,Pendiente,Cumplido
2023-05-10,2023,PED-2023-00481,Río Ancho,RA-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Lisbon,5,Primera,21699.0,1206.0,0.4192,9095.51,274.7,2498536.6,0.3044,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00487,San Cayetano,SC-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Eureka,5,Primera,22922.0,1273.0,0.4168,9553.48,278.8,2663510.22,0.2046,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00493,San Cayetano,SC-03,Génova,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Génova,7,Segunda,10880.0,604.0,0.3549,3861.38,276.43,1067401.27,0.1705,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00442,El Paraíso,EP-01,Eureka,Medifresh SA,Exportación,España,Programa Retail UE,Limón Eureka,6,Primera,19861.0,1103.0,0.3359,6672.2,266.39,1777407.36,0.2591,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00448,El Paraíso,EP-03,Lisbon,Medifresh SA,Exportación,España,Trader Golfo,Limón Lisbon,3,Segunda,10877.0,604.0,0.3528,3837.08,265.31,1018015.69,0.2512,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00454,La Esperanza,LE-01,Eureka,Medifresh SA,Exportación,España,Programa Retail UE,Limón Eureka,4,Extra,3866.0,215.0,0.4121,1592.99,272.6,434249.07,0.3253,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00465,La Esperanza,LE-04,Génova,Medifresh SA,Exportación,España,Programa Retail UE,Limón Génova,5,Primera,10721.0,596.0,0.3906,4187.92,269.62,1129146.99,0.2703,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00477,Río Ancho,RA-01,Eureka,Medifresh SA,Exportación,España,Trader Golfo,Limón Eureka,2,Primera,20633.0,1146.0,0.3776,7791.82,274.81,2141270.05,0.309,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00484,Río Ancho,RA-03,Génova,Medifresh SA,Exportación,España,Programa Retail UE,Limón Génova,7,Primera,10400.0,578.0,0.3374,3509.41,270.25,948418.05,0.2585,USD,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00444,El Paraíso,EP-01,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,6,Primera,5570.0,309.0,0.0763,425.08,266.39,113237.06,0.033,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00453,El Paraíso,EP-04,Génova,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Segunda,2890.0,161.0,0.0706,204.04,272.51,55602.94,0.0899,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00461,La Esperanza,LE-02,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Extra,7137.0,396.0,0.0775,553.13,268.9,148736.66,0.0832,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00464,La Esperanza,LE-03,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,6,Segunda,5694.0,316.0,0.0701,399.27,278.07,111025.01,0.0848,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00476,Los Álamos,LA-03,Génova,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,7,Extra,4147.0,230.0,0.0716,297.03,268.35,79708.0,0.0536,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00480,Río Ancho,RA-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,2,Primera,9971.0,554.0,0.0801,798.37,274.81,219400.06,0.0693,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00486,Río Ancho,RA-03,Génova,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,7,Primera,5493.0,305.0,0.0673,369.92,270.25,99970.88,0.0655,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00489,San Cayetano,SC-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,5,Primera,6499.0,361.0,0.074,481.1,278.8,134130.68,0.0648,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00492,San Cayetano,SC-02,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Primera,6589.0,366.0,0.0791,520.95,278.11,144881.4,0.0708,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00495,San Cayetano,SC-03,Génova,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,7,Segunda,4722.0,262.0,0.0676,319.09,276.43,88206.05,0.0682,ARS,Cobrado,Parcial
2023-05-10,2023,PED-2023-00447,El Paraíso,EP-02,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,5,Segunda,5774.0,321.0,0.066,381.28,263.63,100516.85,0.06,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00450,El Paraíso,EP-03,Lisbon,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Segunda,3267.0,182.0,0.072,235.15,265.31,62387.65,0.0698,ARS,Vencido,Cumplido
2023-05-10,2023,PED-2023-00457,La Esperanza,LE-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Extra,5982.0,332.0,0.0707,423.15,272.6,115350.69,0.0644,ARS,Pendiente,Cumplido
2023-05-10,2023,PED-2023-00467,La Esperanza,LE-04,Génova,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Primera,4346.0,241.0,0.0718,312.08,269.62,84143.01,0.048,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00470,Los Álamos,LA-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Primera,5767.0,320.0,0.0729,420.52,270.27,113653.94,0.0478,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00473,Los Álamos,LA-02,Lisbon,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,5,Extra,4323.0,240.0,0.0712,307.69,267.97,82451.69,0.0428,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00483,Río Ancho,RA-02,Lisbon,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,5,Primera,7258.0,403.0,0.0672,487.56,274.7,133932.73,0.061,ARS,Cobrado,Parcial
2023-05-10,2023,PED-2023-00446,El Paraíso,EP-02,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Retail Nacional,Limón Eureka,5,Segunda,10115.0,562.0,0.2269,2295.1,263.63,605057.21,0.1881,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00485,Río Ancho,RA-03,Génova,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Génova,7,Primera,4860.0,270.0,0.2305,1120.37,270.25,302779.99,0.1748,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00443,El Paraíso,EP-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Eureka,6,Primera,9045.0,502.0,0.2086,1886.7,266.39,502598.01,0.1455,ARS,Vencido,Cumplido
2023-05-10,2023,PED-2023-00452,El Paraíso,EP-04,Génova,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Génova,5,Segunda,3429.0,190.0,0.2024,693.9,272.51,189094.69,0.1508,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00456,La Esperanza,LE-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Mercado Central,Limón Eureka,4,Extra,9776.0,543.0,0.2333,2280.71,272.6,621721.55,0.1323,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00466,La Esperanza,LE-04,Génova,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Génova,5,Primera,5264.0,292.0,0.2181,1148.27,269.62,309596.56,0.1882,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00488,San Cayetano,SC-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Eureka,5,Primera,11219.0,623.0,0.2126,2385.04,278.8,664949.15,0.1154,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00449,El Paraíso,EP-03,Lisbon,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Lisbon,3,Segunda,4643.0,258.0,0.2398,1113.55,265.31,295435.95,0.1241,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00469,Los Álamos,LA-01,Eureka,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Eureka,4,Primera,9140.0,508.0,0.225,2056.43,270.27,555791.34,0.1862,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00475,Los Álamos,LA-03,Génova,La Morenita SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Génova,7,Extra,3781.0,210.0,0.2134,806.97,268.35,216550.4,0.1245,ARS,Pendiente,Cumplido
2023-05-10,2023,PED-2023-00479,Río Ancho,RA-01,Eureka,La Morenita SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Eureka,2,Primera,10174.0,565.0,0.2574,2619.19,274.81,719779.6,0.1907,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00491,San Cayetano,SC-02,Lisbon,La Morenita SA,Mercado Interno,Tucumán,Retail Nacional,Limón Lisbon,4,Primera,7831.0,435.0,0.2263,1771.83,278.11,492763.64,0.1357,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00460,La Esperanza,LE-02,Eureka,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Eureka,4,Extra,6423.0,357.0,0.2255,1448.65,268.9,389541.98,0.1826,ARS,Pendiente,Cumplido
2023-05-10,2023,PED-2023-00463,La Esperanza,LE-03,Lisbon,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Lisbon,6,Segunda,7940.0,441.0,0.1905,1512.75,278.07,420650.39,0.1224,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00472,Los Álamos,LA-02,Lisbon,Supermercados Norte SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Lisbon,5,Extra,5357.0,298.0,0.2221,1189.75,267.97,318817.31,0.151,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00482,Río Ancho,RA-02,Lisbon,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Lisbon,5,Primera,8805.0,489.0,0.2287,2013.76,274.7,553179.87,0.1421,ARS,Cobrado,Cumplido
2023-05-10,2023,PED-2023-00494,San Cayetano,SC-03,Génova,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Génova,7,Segunda,5788.0,322.0,0.1932,1118.19,276.43,309101.26,0.1593,ARS,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00500,El Paraíso,EP-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,3,Primera,1985.0,110.0,0.3581,710.8,280.05,199059.54,0.1845,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00503,El Paraíso,EP-03,Lisbon,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Lisbon,2,Primera,13722.0,762.0,0.3865,5303.92,272.63,1446007.71,0.3032,USD,Pendiente,Cumplido
2023-05-17,2023,PED-2023-00509,La Esperanza,LE-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,3,Extra,14432.0,802.0,0.368,5310.55,286.19,1519826.3,0.2025,USD,Cobrado,Parcial
2023-05-17,2023,PED-2023-00513,La Esperanza,LE-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Eureka,4,Primera,12829.0,713.0,0.3422,4390.03,270.03,1185439.8,0.2203,USD,Pendiente,Cumplido
2023-05-17,2023,PED-2023-00514,La Esperanza,LE-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Eureka,4,Primera,18450.0,1025.0,0.3438,6343.25,270.03,1712867.8,0.2266,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00526,Los Álamos,LA-02,Lisbon,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Lisbon,7,Extra,14386.0,799.0,0.3188,4586.63,270.84,1242242.87,0.2073,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00532,Río Ancho,RA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,3,Primera,11699.0,650.0,0.3654,4274.59,279.4,1194320.45,0.2858,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00533,Río Ancho,RA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,3,Primera,17306.0,961.0,0.3743,6477.16,279.4,1809718.5,0.26,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00499,El Paraíso,EP-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Eureka,3,Primera,28498.0,1583.0,0.3908,11135.66,280.05,3118541.58,0.2573,USD,Pendiente,Parcial
2023-05-17,2023,PED-2023-00506,El Paraíso,EP-04,Génova,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Génova,3,Primera,8701.0,483.0,0.406,3532.5,278.14,982529.55,0.2518,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00542,San Cayetano,SC-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,4,Primera,18789.0,1044.0,0.3886,7300.58,277.46,2025618.93,0.2083,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00549,San Cayetano,SC-03,Génova,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Génova,3,Segunda,11171.0,621.0,0.3661,4089.21,273.75,1119421.24,0.2384,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00496,El Paraíso,EP-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Eureka,3,Extra,18635.0,1035.0,0.4563,8503.85,276.3,2349613.76,0.3153,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00523,Los Álamos,LA-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Eureka,4,Segunda,18999.0,1056.0,0.4089,7768.96,279.07,2168083.67,0.1876,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00536,Río Ancho,RA-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Lisbon,6,Primera,21407.0,1189.0,0.3804,8143.63,279.32,2274678.73,0.2836,USD,Cobrado,Parcial
2023-05-17,2023,PED-2023-00539,Río Ancho,RA-03,Génova,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Génova,7,Segunda,8430.0,468.0,0.3376,2845.87,279.93,796644.39,0.2497,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00543,San Cayetano,SC-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Eureka,4,Primera,8985.0,499.0,0.4106,3689.26,277.46,1023622.08,0.2617,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00546,San Cayetano,SC-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Lisbon,5,Primera,20027.0,1113.0,0.4152,8314.56,276.25,2296897.2,0.2434,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00510,La Esperanza,LE-01,Eureka,Medifresh SA,Exportación,España,Exportación Directa,Limón Eureka,3,Extra,15862.0,881.0,0.3898,6183.8,286.19,1769741.72,0.2342,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00517,La Esperanza,LE-03,Lisbon,Medifresh SA,Exportación,España,Programa Retail UE,Limón Lisbon,3,Extra,20990.0,1166.0,0.4158,8727.35,284.08,2479265.59,0.2515,USD,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00520,La Esperanza,LE-04,Génova,Medifresh SA,Exportación,España,Trader Golfo,Limón Génova,6,Primera,10537.0,585.0,0.3424,3607.51,276.74,998342.32,0.2701,USD,Pendiente,Cumplido
2023-05-17,2023,PED-2023-00529,Los Álamos,LA-03,Génova,Medifresh SA,Exportación,España,Exportación Directa,Limón Génova,6,Primera,8454.0,470.0,0.3651,3086.18,279.11,861383.7,0.2317,USD,Pendiente,Cumplido
2023-05-17,2023,PED-2023-00498,El Paraíso,EP-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,3,Extra,4197.0,233.0,0.0841,353.03,276.3,97542.19,0.0378,ARS,Cobrado,Parcial
2023-05-17,2023,PED-2023-00505,El Paraíso,EP-03,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,2,Primera,3382.0,188.0,0.0821,277.54,272.63,75665.73,0.0345,ARS,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00522,La Esperanza,LE-04,Génova,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,6,Primera,4160.0,231.0,0.0734,305.51,276.74,84546.84,0.0474,ARS,Vencido,Parcial
2023-05-17,2023,PED-2023-00528,Los Álamos,LA-02,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,7,Extra,4903.0,272.0,0.0757,370.97,270.84,100473.51,0.0477,ARS,Pendiente,Cumplido
2023-05-17,2023,PED-2023-00538,Río Ancho,RA-02,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,6,Primera,7845.0,436.0,0.075,588.23,279.32,164304.4,0.063,ARS,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00545,San Cayetano,SC-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Primera,6453.0,358.0,0.0789,509.34,277.46,141321.48,0.0854,ARS,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00551,San Cayetano,SC-03,Génova,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Segunda,5196.0,289.0,0.0747,387.94,273.75,106198.58,0.039,ARS,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00502,El Paraíso,EP-02,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Primera,6485.0,360.0,0.076,492.9,280.05,138036.64,0.0754,ARS,Cobrado,Cumplido
2023-05-17,2023,PED-2023-00508,El Paraíso,EP-04,Génova,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Primera,3645.0,202.0,0.0721,262.9,278.14,73123.01,0.0792,ARS,Cobrado,Parcial
